rep000_seed0000	CFF000428	CFF003956	CFF001018	CFF000659	CFF000637	CFF006553	CFF000083	CFF035066	CFF001189	CFF001406	CFF000670	CFF000672	CFF001027	CFF001499	CFF000209	CFF001554	CFF000256	CFF000558	CFF009478	CFF000237	CFF000474	CFF000079	CFF000737	CFF115363	CFF000022	CFF001975	CFF000810	CFF000424	CFF000605	CFF057668	CFF006988	CFF001201	CFF000503	CFF001323	CFF000427	CFF000062	CFF001929	CFF010002	CFF000500	CFF000063	CFF000072	CFF001243	CFF000228	CFF000330	CFF001254	CFF000331	CFF000437	CFF000610	CFF001141	CFF000322	CFF000319	CFF000379	CFF001257	CFF002337	CFF000451	CFF000899	CFF000575	CFF002295	CFF000044	CFF000452	CFF000274	CFF002891	CFF000013	CFF000622	CFF000752	CFF003996	CFF000523	CFF000621	CFF029952	CFF016868	CFF005943	CFF000624	CFF000178
rep916_seed2941	FAM009933	FAM010229	FAM009405	FAM006062	FAM007109	FAM012588	FAM010123	FAM000924	FAM001105	FAM004166	FAM000761	FAM005376	FAM005255	FAM004162	FAM001346	FAM008417	FAM001211	FAM012377	FAM000618	FAM013481	FAM009053	FAM003885	FAM008547	FAM007356	FAM004108	FAM008460	FAM002066	FAM002874	FAM006876	FAM000642	FAM000784	FAM001033	FAM010039	FAM003868	FAM011538	FAM005272	FAM002988	FAM000493	FAM010835	FAM004914	FAM000197	FAM002221	FAM013799	FAM009701	FAM001941	FAM003381	FAM003320	FAM009121	FAM009765	FAM000682	FAM003133	FAM014390	FAM005283	FAM000131	FAM005621	FAM013281	FAM005677	FAM001097	FAM000529	FAM000126	FAM005088	FAM000679	FAM011404	FAM012129	FAM007240	FAM007195	FAM004200	FAM003648	FAM112118	FAM065892	FAM037827	FAM042722	FAM017851
rep917_seed2942	FAM001869	FAM002156	FAM000490	FAM010910	FAM005145	FAM006024	FAM002665	FAM001945	FAM004001	FAM005110	FAM010502	FAM002387	FAM000282	FAM001842	FAM013608	FAM003807	FAM001041	FAM011105	FAM001342	FAM001249	FAM008535	FAM001920	FAM010594	FAM012933	FAM005746	FAM003021	FAM003681	FAM011128	FAM004914	FAM002439	FAM011118	FAM013796	FAM005504	FAM006919	FAM009090	FAM002512	FAM000820	FAM012835	FAM002486	FAM008562	FAM005431	FAM002068	FAM006703	FAM013888	FAM004855	FAM000789	FAM000058	FAM006677	FAM010467	FAM005925	FAM012008	FAM003101	FAM005501	FAM004963	FAM008157	FAM001757	FAM000166	FAM002122	FAM005248	FAM000708	FAM000757	FAM001357	FAM000417	FAM011190	FAM003852	FAM008202	FAM005313	FAM007435	FAM138071	FAM074282	FAM039486	FAM036245	FAM022171
rep918_seed2943	FAM009454	FAM001725	FAM008098	FAM006571	FAM007269	FAM001138	FAM011525	FAM011515	FAM000118	FAM003173	FAM001067	FAM000332	FAM003204	FAM007042	FAM013605	FAM009289	FAM002520	FAM006466	FAM011529	FAM004444	FAM003693	FAM004947	FAM005590	FAM005499	FAM001716	FAM001076	FAM003042	FAM001507	FAM006869	FAM006626	FAM001824	FAM000893	FAM000130	FAM000644	FAM009221	FAM009760	FAM000954	FAM001109	FAM012092	FAM002609	FAM004131	FAM000747	FAM005615	FAM006396	FAM005643	FAM000720	FAM005923	FAM004524	FAM005122	FAM009583	FAM007964	FAM005362	FAM000045	FAM001259	FAM012114	FAM001270	FAM007285	FAM000516	FAM008732	FAM006473	FAM012740	FAM000221	FAM001513	FAM009690	FAM012631	FAM009086	FAM004880	FAM007313	FAM109996	FAM063082	FAM039826	FAM031596	FAM023615
rep919_seed2944	FAM012722	FAM001966	FAM000475	FAM004481	FAM002538	FAM002271	FAM001146	FAM000340	FAM004055	FAM000614	FAM003502	FAM002294	FAM004253	FAM000248	FAM012975	FAM005731	FAM004167	FAM004448	FAM009169	FAM000123	FAM001111	FAM004117	FAM001154	FAM000150	FAM011078	FAM000216	FAM002750	FAM007822	FAM003621	FAM003216	FAM001649	FAM012978	FAM004445	FAM000981	FAM005255	FAM000313	FAM000507	FAM001604	FAM003016	FAM010840	FAM001351	FAM006633	FAM013624	FAM007123	FAM008768	FAM005887	FAM000450	FAM003528	FAM003284	FAM000584	FAM001272	FAM012214	FAM004534	FAM006309	FAM000599	FAM006758	FAM000816	FAM007912	FAM005854	FAM004389	FAM005337	FAM006027	FAM009527	FAM014122	FAM012565	FAM004032	FAM012339	FAM007522	FAM110236	FAM065892	FAM033677	FAM035737	FAM020009
rep920_seed2945	FAM001322	FAM002486	FAM008626	FAM010961	FAM000506	FAM000851	FAM008369	FAM002105	FAM007594	FAM002518	FAM001682	FAM013283	FAM000185	FAM012624	FAM003911	FAM000717	FAM001280	FAM004407	FAM001386	FAM013564	FAM001414	FAM002680	FAM001862	FAM002555	FAM001443	FAM000421	FAM002214	FAM006518	FAM006645	FAM001469	FAM003806	FAM001124	FAM008930	FAM000711	FAM003524	FAM003234	FAM000869	FAM002847	FAM003774	FAM002204	FAM003337	FAM003146	FAM000532	FAM004558	FAM000294	FAM002146	FAM001732	FAM006270	FAM001051	FAM004802	FAM001007	FAM014244	FAM003179	FAM009962	FAM004578	FAM000805	FAM001888	FAM000510	FAM006452	FAM000035	FAM004688	FAM007689	FAM001120	FAM014551	FAM007033	FAM008693	FAM013279	FAM014305	FAM131510	FAM059092	FAM030695	FAM032986	FAM020367
rep921_seed2946	FAM000337	FAM013972	FAM000144	FAM003017	FAM010544	FAM013099	FAM007134	FAM008294	FAM003504	FAM004353	FAM002050	FAM005406	FAM000232	FAM005648	FAM013741	FAM014136	FAM002134	FAM006902	FAM000720	FAM013283	FAM004657	FAM003700	FAM002993	FAM007680	FAM001533	FAM002533	FAM005577	FAM009922	FAM009144	FAM008966	FAM000931	FAM006039	FAM002518	FAM009702	FAM000714	FAM001848	FAM001452	FAM010627	FAM010805	FAM002555	FAM005152	FAM008475	FAM001489	FAM014243	FAM006786	FAM003937	FAM012000	FAM005994	FAM002880	FAM010475	FAM001311	FAM001725	FAM001112	FAM004963	FAM002643	FAM000592	FAM013992	FAM002703	FAM012004	FAM005743	FAM004914	FAM004920	FAM000763	FAM010725	FAM010373	FAM014334	FAM012964	FAM007739	FAM144561	FAM082675	FAM029268	FAM039580	FAM023682
rep922_seed2947	FAM001140	FAM005246	FAM004342	FAM001963	FAM005342	FAM004527	FAM010115	FAM008645	FAM002190	FAM001914	FAM002643	FAM008514	FAM006660	FAM003522	FAM002538	FAM004046	FAM002966	FAM013472	FAM003699	FAM005320	FAM005340	FAM004285	FAM002885	FAM014274	FAM005270	FAM001182	FAM004158	FAM000383	FAM006165	FAM002640	FAM003492	FAM009166	FAM007100	FAM009484	FAM009945	FAM004473	FAM005420	FAM006124	FAM001835	FAM010597	FAM001981	FAM001757	FAM001739	FAM000480	FAM005009	FAM001655	FAM004656	FAM002233	FAM004468	FAM000584	FAM002621	FAM009343	FAM001059	FAM006913	FAM011092	FAM001767	FAM001557	FAM000485	FAM002041	FAM004534	FAM004805	FAM000074	FAM007866	FAM008711	FAM009094	FAM007570	FAM006653	FAM010035	FAM131510	FAM059092	FAM034669	FAM034410	FAM027579
rep923_seed2948	FAM009336	FAM014447	FAM001307	FAM012319	FAM000515	FAM009957	FAM009799	FAM000735	FAM006182	FAM000757	FAM004397	FAM006544	FAM003127	FAM004326	FAM007316	FAM013051	FAM004143	FAM002227	FAM005219	FAM000645	FAM003099	FAM005404	FAM012250	FAM008895	FAM012778	FAM009852	FAM000182	FAM000111	FAM006638	FAM007759	FAM003809	FAM002517	FAM005298	FAM009302	FAM004516	FAM005750	FAM009552	FAM004385	FAM002422	FAM002627	FAM007845	FAM008947	FAM001282	FAM006844	FAM005527	FAM002554	FAM001870	FAM005572	FAM011535	FAM007492	FAM006515	FAM001809	FAM004698	FAM008796	FAM007092	FAM012923	FAM012071	FAM001367	FAM010701	FAM009939	FAM005919	FAM007880	FAM000901	FAM013059	FAM010349	FAM014691	FAM006130	FAM010908	FAM141019	FAM058220	FAM036495	FAM037936	FAM017215
rep924_seed2949	FAM005272	FAM000865	FAM006621	FAM007482	FAM005351	FAM004385	FAM013722	FAM003299	FAM000677	FAM005734	FAM012479	FAM001288	FAM011468	FAM000411	FAM012012	FAM008309	FAM001214	FAM008841	FAM001010	FAM007005	FAM003257	FAM014385	FAM005332	FAM001961	FAM009528	FAM011377	FAM002202	FAM003307	FAM006898	FAM001970	FAM001354	FAM001675	FAM004286	FAM000250	FAM001435	FAM004079	FAM009247	FAM000521	FAM006382	FAM011151	FAM001843	FAM001698	FAM006536	FAM011427	FAM001816	FAM000708	FAM003447	FAM007824	FAM013716	FAM001815	FAM011115	FAM003344	FAM013534	FAM001319	FAM002347	FAM008276	FAM003928	FAM000412	FAM006492	FAM003139	FAM009889	FAM004391	FAM004562	FAM006956	FAM010955	FAM010947	FAM010028	FAM010728	FAM114531	FAM059614	FAM043107	FAM041744	FAM015865
rep925_seed2950	FAM008933	FAM001630	FAM001762	FAM008899	FAM010106	FAM007855	FAM002915	FAM007054	FAM009286	FAM008316	FAM010750	FAM006389	FAM004674	FAM000539	FAM009459	FAM009090	FAM009364	FAM001025	FAM005041	FAM002487	FAM006947	FAM012203	FAM010356	FAM006297	FAM003364	FAM004379	FAM004219	FAM001381	FAM008253	FAM000003	FAM001326	FAM008708	FAM001623	FAM004521	FAM002816	FAM008512	FAM008947	FAM001485	FAM005449	FAM008184	FAM001479	FAM007943	FAM012771	FAM000058	FAM008963	FAM000983	FAM000548	FAM003198	FAM000291	FAM000314	FAM001565	FAM001729	FAM002427	FAM001429	FAM010165	FAM001386	FAM004968	FAM000837	FAM001894	FAM001072	FAM004892	FAM000571	FAM003124	FAM009532	FAM013851	FAM006719	FAM012487	FAM012985	FAM114538	FAM058107	FAM037933	FAM033126	FAM023197
rep926_seed2951	FAM007712	FAM001662	FAM000219	FAM012707	FAM006139	FAM000344	FAM000034	FAM010196	FAM006847	FAM000995	FAM013285	FAM007742	FAM006985	FAM003357	FAM006749	FAM003297	FAM011673	FAM009763	FAM009605	FAM005518	FAM002274	FAM001694	FAM007998	FAM000129	FAM009807	FAM001523	FAM011975	FAM013948	FAM006106	FAM005547	FAM003893	FAM003960	FAM011262	FAM012712	FAM000304	FAM002687	FAM001538	FAM002537	FAM004924	FAM003797	FAM000939	FAM006919	FAM000243	FAM011649	FAM009527	FAM009250	FAM004513	FAM001720	FAM005753	FAM004885	FAM010635	FAM002215	FAM003565	FAM009423	FAM000520	FAM007228	FAM011779	FAM007536	FAM004755	FAM003020	FAM000759	FAM002444	FAM011967	FAM014332	FAM011193	FAM008504	FAM008749	FAM006975	FAM113158	FAM059693	FAM036255	FAM034790	FAM025452
rep927_seed2952	FAM009398	FAM007601	FAM004208	FAM004411	FAM001812	FAM001471	FAM012028	FAM005756	FAM012246	FAM003294	FAM002154	FAM005505	FAM012922	FAM005069	FAM007781	FAM007030	FAM001647	FAM001016	FAM008512	FAM000689	FAM003492	FAM005323	FAM009476	FAM002954	FAM008779	FAM012951	FAM007993	FAM002850	FAM003307	FAM004070	FAM002323	FAM004465	FAM004283	FAM011344	FAM009269	FAM001863	FAM014645	FAM001851	FAM007930	FAM010324	FAM007466	FAM006675	FAM000477	FAM009544	FAM008242	FAM005221	FAM011940	FAM007774	FAM000497	FAM010289	FAM002407	FAM010174	FAM003554	FAM006761	FAM003581	FAM001273	FAM004719	FAM003398	FAM007400	FAM000406	FAM006523	FAM003511	FAM004899	FAM014497	FAM012773	FAM011556	FAM009354	FAM013317	FAM114519	FAM081763	FAM029370	FAM038038	FAM024970
rep928_seed2953	FAM009381	FAM001053	FAM004113	FAM004475	FAM012250	FAM001130	FAM001793	FAM002442	FAM004682	FAM006536	FAM005784	FAM000494	FAM003720	FAM004747	FAM000227	FAM003125	FAM004660	FAM002224	FAM004286	FAM010917	FAM004656	FAM001005	FAM002321	FAM010554	FAM006147	FAM002565	FAM000907	FAM011277	FAM004885	FAM006740	FAM011795	FAM010417	FAM005059	FAM002489	FAM010633	FAM002636	FAM014505	FAM004403	FAM006648	FAM011500	FAM013236	FAM003116	FAM002987	FAM004918	FAM008266	FAM000483	FAM000937	FAM012252	FAM001545	FAM005940	FAM002198	FAM001893	FAM007057	FAM004173	FAM002028	FAM005007	FAM001751	FAM007717	FAM002421	FAM001357	FAM002252	FAM001621	FAM010875	FAM011190	FAM008983	FAM006092	FAM002362	FAM003861	FAM126015	FAM070371	FAM042205	FAM030116	FAM029080
rep929_seed2954	FAM005246	FAM010117	FAM010287	FAM008852	FAM001884	FAM006291	FAM005088	FAM010208	FAM005738	FAM003346	FAM000583	FAM004342	FAM006526	FAM010873	FAM000685	FAM003855	FAM006513	FAM000711	FAM005996	FAM007030	FAM001233	FAM000295	FAM011804	FAM011306	FAM001953	FAM012303	FAM003221	FAM014518	FAM003180	FAM009171	FAM004344	FAM002912	FAM002660	FAM002253	FAM004118	FAM004713	FAM006019	FAM002261	FAM003387	FAM008321	FAM005456	FAM001851	FAM005047	FAM003053	FAM006440	FAM009317	FAM003314	FAM006487	FAM012214	FAM000267	FAM007862	FAM002883	FAM005232	FAM000303	FAM003513	FAM002481	FAM003224	FAM004451	FAM002534	FAM003045	FAM003153	FAM000031	FAM008448	FAM008093	FAM013191	FAM007768	FAM013064	FAM010973	FAM120404	FAM059953	FAM036130	FAM037053	FAM025969
rep930_seed2955	FAM005866	FAM002968	FAM008665	FAM001232	FAM003529	FAM011124	FAM003321	FAM009414	FAM001981	FAM007335	FAM009597	FAM002071	FAM003627	FAM006786	FAM011767	FAM005940	FAM007164	FAM006316	FAM007509	FAM010073	FAM001066	FAM002509	FAM002231	FAM006147	FAM000881	FAM003534	FAM003535	FAM007260	FAM000710	FAM012632	FAM009233	FAM004976	FAM010981	FAM003445	FAM012937	FAM002149	FAM006138	FAM001995	FAM000949	FAM002722	FAM002642	FAM000831	FAM009317	FAM012723	FAM010552	FAM011538	FAM000190	FAM004260	FAM004061	FAM005405	FAM005363	FAM002909	FAM007355	FAM003740	FAM000371	FAM004554	FAM007665	FAM001750	FAM011450	FAM011544	FAM001999	FAM010445	FAM012513	FAM006532	FAM005875	FAM012842	FAM007950	FAM005021	FAM143869	FAM057650	FAM034143	FAM032974	FAM018008
rep931_seed2956	FAM006521	FAM003015	FAM000813	FAM009437	FAM008694	FAM004517	FAM000421	FAM009840	FAM004220	FAM006133	FAM004766	FAM002072	FAM009074	FAM003399	FAM003601	FAM003605	FAM000061	FAM002299	FAM000626	FAM003994	FAM004590	FAM000206	FAM008728	FAM007229	FAM003719	FAM003622	FAM010708	FAM003664	FAM003550	FAM012203	FAM002557	FAM009732	FAM000749	FAM003185	FAM007392	FAM007520	FAM001587	FAM005722	FAM009359	FAM000049	FAM005610	FAM002513	FAM011478	FAM002656	FAM002040	FAM006663	FAM001857	FAM000188	FAM008481	FAM002800	FAM007310	FAM003801	FAM002813	FAM005504	FAM002766	FAM003096	FAM001558	FAM011468	FAM001829	FAM005250	FAM006694	FAM008119	FAM002515	FAM012980	FAM010026	FAM007808	FAM005824	FAM002923	FAM127108	FAM069019	FAM040261	FAM029480	FAM027446
rep932_seed2957	FAM001875	FAM011502	FAM002493	FAM000739	FAM014398	FAM003040	FAM002291	FAM003757	FAM000421	FAM002306	FAM000086	FAM001604	FAM013995	FAM007031	FAM002314	FAM001449	FAM002749	FAM005421	FAM001145	FAM009178	FAM011166	FAM000607	FAM002389	FAM003712	FAM002987	FAM003198	FAM000281	FAM001065	FAM000971	FAM007665	FAM004716	FAM008757	FAM005622	FAM002783	FAM003727	FAM010374	FAM003315	FAM013277	FAM003158	FAM001197	FAM011225	FAM004364	FAM002263	FAM005533	FAM003431	FAM004613	FAM001070	FAM002061	FAM014505	FAM008460	FAM002211	FAM002773	FAM003134	FAM004311	FAM007858	FAM000049	FAM006520	FAM012023	FAM006567	FAM002786	FAM011404	FAM001926	FAM007926	FAM013949	FAM012017	FAM014035	FAM008780	FAM005561	FAM125127	FAM068918	FAM041812	FAM033699	FAM027582
rep933_seed2958	FAM002471	FAM003919	FAM012433	FAM014070	FAM001003	FAM002487	FAM000260	FAM001887	FAM008680	FAM005731	FAM011244	FAM001691	FAM006820	FAM004682	FAM005730	FAM004696	FAM009212	FAM000076	FAM006082	FAM013948	FAM007807	FAM004899	FAM009855	FAM010911	FAM009726	FAM001226	FAM006521	FAM006363	FAM002494	FAM006405	FAM002146	FAM005201	FAM013061	FAM007057	FAM008464	FAM012632	FAM000706	FAM006753	FAM007474	FAM008708	FAM012107	FAM010466	FAM006732	FAM000671	FAM005363	FAM001776	FAM003644	FAM003143	FAM007669	FAM000831	FAM002090	FAM007680	FAM001028	FAM000152	FAM000249	FAM002565	FAM012324	FAM007752	FAM008775	FAM000172	FAM008147	FAM003369	FAM005251	FAM009599	FAM009000	FAM005002	FAM012227	FAM013353	FAM117364	FAM062666	FAM043212	FAM039812	FAM026720
rep934_seed2959	FAM010077	FAM002680	FAM001702	FAM000145	FAM001710	FAM008930	FAM002748	FAM011316	FAM000115	FAM003156	FAM005730	FAM004958	FAM007239	FAM005424	FAM002051	FAM006371	FAM004566	FAM001699	FAM000342	FAM012671	FAM004508	FAM011690	FAM001423	FAM002536	FAM001820	FAM006297	FAM007343	FAM000003	FAM002805	FAM000725	FAM010397	FAM009417	FAM012007	FAM001650	FAM005386	FAM004574	FAM006217	FAM007650	FAM000355	FAM002984	FAM010210	FAM009893	FAM008728	FAM010840	FAM007283	FAM003050	FAM005165	FAM008225	FAM006090	FAM004243	FAM005539	FAM000005	FAM004754	FAM000446	FAM004963	FAM006549	FAM001633	FAM001047	FAM005566	FAM006248	FAM008657	FAM012910	FAM006717	FAM008845	FAM006307	FAM009373	FAM005193	FAM006889	FAM122178	FAM057789	FAM039588	FAM035976	FAM022363
rep935_seed2960	FAM005538	FAM010885	FAM012162	FAM003594	FAM004184	FAM000853	FAM000010	FAM003551	FAM001455	FAM011457	FAM005552	FAM011128	FAM001913	FAM009721	FAM008184	FAM003383	FAM012334	FAM005260	FAM010174	FAM009437	FAM012200	FAM005481	FAM004130	FAM003729	FAM000718	FAM005577	FAM009615	FAM003127	FAM001869	FAM005740	FAM002574	FAM001152	FAM009424	FAM001468	FAM003247	FAM006022	FAM004520	FAM001297	FAM006020	FAM012522	FAM013340	FAM004328	FAM009484	FAM005972	FAM004939	FAM008719	FAM007221	FAM003162	FAM004574	FAM004984	FAM003455	FAM003129	FAM005223	FAM001163	FAM011355	FAM002437	FAM000403	FAM004853	FAM001042	FAM009872	FAM000535	FAM004818	FAM003359	FAM008683	FAM009901	FAM010664	FAM010430	FAM008130	FAM119146	FAM062572	FAM040093	FAM033775	FAM020813
rep936_seed2961	FAM006694	FAM002372	FAM002641	FAM006520	FAM007784	FAM000067	FAM010302	FAM000557	FAM003547	FAM004376	FAM001280	FAM012605	FAM011790	FAM007925	FAM001158	FAM008183	FAM013065	FAM003816	FAM006849	FAM003312	FAM007762	FAM003541	FAM003897	FAM005771	FAM004844	FAM007866	FAM010688	FAM000799	FAM002071	FAM010829	FAM004311	FAM003719	FAM005524	FAM012194	FAM009921	FAM001001	FAM000700	FAM004534	FAM000006	FAM007349	FAM000777	FAM012146	FAM005374	FAM013577	FAM000191	FAM003218	FAM000653	FAM007535	FAM001260	FAM005801	FAM012373	FAM013216	FAM002842	FAM001006	FAM013951	FAM007807	FAM005150	FAM000859	FAM009108	FAM004737	FAM000316	FAM006671	FAM004591	FAM010481	FAM013910	FAM007976	FAM007409	FAM009175	FAM144710	FAM058048	FAM040435	FAM031607	FAM014478
rep937_seed2962	FAM002435	FAM003188	FAM000696	FAM010070	FAM004821	FAM006330	FAM008466	FAM004181	FAM002198	FAM000540	FAM005930	FAM008492	FAM005857	FAM004279	FAM005361	FAM003037	FAM004212	FAM006635	FAM005205	FAM004491	FAM012222	FAM002453	FAM003048	FAM013606	FAM007895	FAM002901	FAM003279	FAM002215	FAM009665	FAM012491	FAM001694	FAM012363	FAM008829	FAM000292	FAM003226	FAM004964	FAM001522	FAM010697	FAM007430	FAM012479	FAM006502	FAM011446	FAM012375	FAM001127	FAM000486	FAM000470	FAM000479	FAM002672	FAM000009	FAM001871	FAM009968	FAM007294	FAM000720	FAM007083	FAM005254	FAM003160	FAM008580	FAM002121	FAM004571	FAM000264	FAM001858	FAM003076	FAM001783	FAM009757	FAM010091	FAM009906	FAM010894	FAM003705	FAM109349	FAM058845	FAM039549	FAM039417	FAM016804
rep938_seed2963	FAM002631	FAM004692	FAM002085	FAM001515	FAM007177	FAM002554	FAM002585	FAM014019	FAM007735	FAM005232	FAM012308	FAM000543	FAM003870	FAM001266	FAM002832	FAM000707	FAM012513	FAM000136	FAM002310	FAM012324	FAM001662	FAM013969	FAM000620	FAM010151	FAM010106	FAM005929	FAM001219	FAM010475	FAM004262	FAM006811	FAM008153	FAM004521	FAM004799	FAM004376	FAM003182	FAM008489	FAM001477	FAM008159	FAM000168	FAM006126	FAM001704	FAM002446	FAM000026	FAM000388	FAM003579	FAM005031	FAM002017	FAM005060	FAM000547	FAM001235	FAM009934	FAM007988	FAM004161	FAM002442	FAM007343	FAM009932	FAM001627	FAM008895	FAM000644	FAM007992	FAM003031	FAM013368	FAM002722	FAM005584	FAM013463	FAM003138	FAM008341	FAM011666	FAM128015	FAM058048	FAM031491	FAM038830	FAM027780
rep939_seed2964	FAM000496	FAM000089	FAM003626	FAM001016	FAM005465	FAM000513	FAM005191	FAM002283	FAM004218	FAM006497	FAM012250	FAM002613	FAM001203	FAM004429	FAM001056	FAM000350	FAM008090	FAM005934	FAM005085	FAM002702	FAM003026	FAM005808	FAM002284	FAM006124	FAM005700	FAM013023	FAM008178	FAM014060	FAM004433	FAM009622	FAM001070	FAM012118	FAM011307	FAM005810	FAM002314	FAM001129	FAM001895	FAM005101	FAM000429	FAM003621	FAM004430	FAM004531	FAM009212	FAM002945	FAM008796	FAM003930	FAM002131	FAM011250	FAM005967	FAM012630	FAM002009	FAM000465	FAM000682	FAM005925	FAM000900	FAM012930	FAM003044	FAM002406	FAM009908	FAM002141	FAM008706	FAM012575	FAM006385	FAM011536	FAM005357	FAM003991	FAM010992	FAM013253	FAM108894	FAM064456	FAM033571	FAM035148	FAM026149
rep940_seed2965	FAM003084	FAM011795	FAM003283	FAM001660	FAM001727	FAM009707	FAM006533	FAM001574	FAM003256	FAM007494	FAM007258	FAM005394	FAM000454	FAM001655	FAM012380	FAM001149	FAM001843	FAM009968	FAM011200	FAM014243	FAM004398	FAM001648	FAM000762	FAM000141	FAM010643	FAM001150	FAM004481	FAM013413	FAM000532	FAM010421	FAM001509	FAM000649	FAM012098	FAM006904	FAM007589	FAM011818	FAM007974	FAM004427	FAM012027	FAM002997	FAM010415	FAM012308	FAM001157	FAM003429	FAM001448	FAM004590	FAM013206	FAM000745	FAM002878	FAM005246	FAM005412	FAM005271	FAM003961	FAM004297	FAM001272	FAM012005	FAM002671	FAM006790	FAM002978	FAM003238	FAM005142	FAM007342	FAM007076	FAM007455	FAM007700	FAM013372	FAM012797	FAM003461	FAM134902	FAM065192	FAM032484	FAM038618	FAM017376
rep941_seed2966	FAM000015	FAM010802	FAM002638	FAM003157	FAM008963	FAM011515	FAM003453	FAM006866	FAM011425	FAM007096	FAM001497	FAM004954	FAM002300	FAM005490	FAM004022	FAM012386	FAM004760	FAM007017	FAM008409	FAM006414	FAM001398	FAM007309	FAM004442	FAM006267	FAM005433	FAM007092	FAM002157	FAM008689	FAM001232	FAM000636	FAM004750	FAM000377	FAM001948	FAM009701	FAM005195	FAM007952	FAM008624	FAM001079	FAM001296	FAM006375	FAM001202	FAM000865	FAM009320	FAM001083	FAM010297	FAM009476	FAM010106	FAM003998	FAM002258	FAM006715	FAM009342	FAM004712	FAM010104	FAM006549	FAM004302	FAM013237	FAM002020	FAM000145	FAM002283	FAM010488	FAM005299	FAM010453	FAM010897	FAM010974	FAM012889	FAM005502	FAM010072	FAM009783	FAM122198	FAM067862	FAM039320	FAM042112	FAM028079
rep942_seed2967	FAM004080	FAM007734	FAM004552	FAM002021	FAM001109	FAM009708	FAM004921	FAM002321	FAM005447	FAM011257	FAM000861	FAM004367	FAM010514	FAM009212	FAM000134	FAM001074	FAM003341	FAM000005	FAM013566	FAM000400	FAM001221	FAM005156	FAM004981	FAM011796	FAM004202	FAM010995	FAM009364	FAM013480	FAM006324	FAM008349	FAM001732	FAM011981	FAM003255	FAM006175	FAM011032	FAM013691	FAM007080	FAM003386	FAM001628	FAM000388	FAM013117	FAM004290	FAM001858	FAM005940	FAM012571	FAM013356	FAM003037	FAM001501	FAM004031	FAM003424	FAM003270	FAM003238	FAM010494	FAM003428	FAM003236	FAM006973	FAM008272	FAM013716	FAM003203	FAM004728	FAM000505	FAM004581	FAM009171	FAM008582	FAM013719	FAM006116	FAM012402	FAM009734	FAM138071	FAM059665	FAM031241	FAM036051	FAM015875
rep943_seed2968	FAM006847	FAM007854	FAM003710	FAM005409	FAM005204	FAM004994	FAM006431	FAM002202	FAM002077	FAM005382	FAM001457	FAM011013	FAM009872	FAM002585	FAM009398	FAM004461	FAM001807	FAM005470	FAM000787	FAM001794	FAM006902	FAM002981	FAM001424	FAM000242	FAM001919	FAM007919	FAM001147	FAM001206	FAM008337	FAM007995	FAM010098	FAM005709	FAM013283	FAM008225	FAM004924	FAM000066	FAM006544	FAM013366	FAM002459	FAM001235	FAM013991	FAM006766	FAM007127	FAM012108	FAM013074	FAM013368	FAM001610	FAM001861	FAM001771	FAM013277	FAM002679	FAM003416	FAM007889	FAM006119	FAM013073	FAM011841	FAM004969	FAM012071	FAM004408	FAM003700	FAM006082	FAM002367	FAM011724	FAM012416	FAM013851	FAM009328	FAM003620	FAM014061	FAM108093	FAM058394	FAM029706	FAM034597	FAM023615
rep944_seed2969	FAM000882	FAM000134	FAM005934	FAM003272	FAM011355	FAM009952	FAM004263	FAM001119	FAM005351	FAM002655	FAM002300	FAM007680	FAM009888	FAM001180	FAM001751	FAM011782	FAM001335	FAM007273	FAM000138	FAM001967	FAM012162	FAM000819	FAM002793	FAM005477	FAM008329	FAM000895	FAM007453	FAM008931	FAM001309	FAM005317	FAM004326	FAM011089	FAM003883	FAM002404	FAM003052	FAM008923	FAM003971	FAM002949	FAM000910	FAM008835	FAM010347	FAM004465	FAM002842	FAM001978	FAM003492	FAM002965	FAM006128	FAM002536	FAM004945	FAM011132	FAM002423	FAM011898	FAM011933	FAM002869	FAM001927	FAM004764	FAM007866	FAM004942	FAM004396	FAM001745	FAM002312	FAM004716	FAM010502	FAM012583	FAM011205	FAM014024	FAM006306	FAM007603	FAM119510	FAM074673	FAM036339	FAM035726	FAM019725
rep945_seed2970	FAM005766	FAM004693	FAM010864	FAM008137	FAM005183	FAM010832	FAM003231	FAM005263	FAM001863	FAM002770	FAM010174	FAM002294	FAM005623	FAM004836	FAM010991	FAM010344	FAM011933	FAM007339	FAM004191	FAM001973	FAM002031	FAM010466	FAM002454	FAM005115	FAM005242	FAM004359	FAM000521	FAM010197	FAM005181	FAM008050	FAM006112	FAM007781	FAM000632	FAM005085	FAM004777	FAM011281	FAM011614	FAM013075	FAM011754	FAM001076	FAM004787	FAM001237	FAM005781	FAM003580	FAM001658	FAM000867	FAM004342	FAM001370	FAM001874	FAM008761	FAM008396	FAM011288	FAM006124	FAM000919	FAM006587	FAM000941	FAM000404	FAM002967	FAM010211	FAM004985	FAM006817	FAM000762	FAM009959	FAM012762	FAM013115	FAM004067	FAM009295	FAM009137	FAM131871	FAM059304	FAM036402	FAM036997	FAM022292
