rep000_seed0000	CFF000428	CFF000670	CFF000672	CFF001027	CFF001554	CFF000424	CFF000605	CFF001201	CFF000062	CFF000500	CFF000063	CFF000437	CFF000379	CFF001257	CFF000044	CFF000622	CFF000624	CFF000178
rep864_seed2889	FAM000157	FAM000284	FAM007449	FAM002046	FAM000011	FAM002448	FAM002981	FAM001113	FAM000897	FAM011748	FAM004942	FAM007829	FAM001415	FAM011649	FAM000091	FAM002726	FAM000444	FAM005512
rep865_seed2890	FAM004695	FAM009333	FAM001013	FAM000651	FAM001502	FAM014421	FAM000979	FAM003505	FAM002440	FAM007536	FAM003616	FAM001889	FAM008327	FAM005133	FAM002072	FAM001288	FAM006802	FAM002408
rep866_seed2891	FAM002299	FAM002763	FAM010646	FAM001874	FAM004519	FAM002250	FAM003909	FAM004660	FAM004595	FAM005100	FAM007028	FAM001562	FAM004123	FAM007188	FAM000293	FAM011627	FAM001146	FAM004963
rep867_seed2892	FAM004409	FAM001339	FAM010197	FAM005396	FAM002006	FAM000476	FAM005153	FAM003805	FAM008080	FAM003091	FAM013676	FAM007783	FAM005468	FAM009400	FAM003073	FAM001794	FAM009414	FAM001534
rep868_seed2893	FAM012928	FAM003185	FAM002098	FAM010461	FAM004819	FAM008841	FAM007654	FAM010493	FAM003979	FAM003608	FAM002870	FAM008737	FAM003386	FAM008852	FAM007998	FAM001342	FAM006536	FAM004238
rep869_seed2894	FAM006117	FAM006446	FAM001037	FAM008416	FAM001354	FAM002087	FAM006881	FAM012459	FAM002675	FAM013316	FAM008703	FAM003258	FAM012298	FAM003186	FAM011622	FAM000630	FAM009798	FAM007452
rep870_seed2895	FAM003979	FAM002875	FAM008335	FAM005801	FAM002548	FAM001936	FAM007442	FAM004410	FAM000961	FAM011404	FAM000977	FAM013429	FAM000914	FAM012459	FAM010149	FAM000571	FAM000718	FAM006571
rep871_seed2896	FAM003899	FAM003706	FAM007159	FAM001093	FAM000298	FAM000321	FAM007799	FAM007416	FAM002882	FAM008918	FAM004558	FAM004278	FAM009865	FAM008681	FAM005227	FAM002079	FAM006629	FAM005470
rep872_seed2897	FAM001800	FAM001253	FAM001813	FAM010187	FAM000876	FAM001540	FAM004705	FAM006500	FAM000205	FAM003900	FAM007690	FAM004814	FAM006326	FAM000380	FAM001539	FAM000653	FAM000684	FAM001433
rep873_seed2898	FAM004007	FAM005312	FAM007621	FAM005939	FAM004578	FAM002129	FAM005389	FAM002314	FAM005445	FAM001509	FAM000210	FAM001088	FAM001464	FAM013995	FAM003808	FAM003313	FAM008310	FAM005966
rep874_seed2899	FAM011486	FAM000284	FAM013902	FAM000861	FAM000578	FAM008746	FAM013117	FAM004739	FAM011779	FAM008183	FAM014245	FAM001925	FAM006554	FAM001153	FAM011687	FAM002128	FAM003092	FAM003921
rep875_seed2900	FAM006761	FAM005461	FAM008974	FAM001875	FAM000874	FAM001461	FAM000241	FAM009166	FAM004694	FAM012255	FAM004456	FAM002984	FAM004051	FAM004079	FAM001542	FAM006299	FAM004202	FAM000307
rep876_seed2901	FAM000684	FAM002159	FAM003747	FAM002453	FAM009825	FAM012716	FAM000989	FAM005147	FAM007533	FAM005927	FAM000347	FAM011066	FAM003511	FAM002083	FAM001253	FAM004358	FAM004354	FAM002924
rep877_seed2902	FAM003823	FAM007546	FAM009883	FAM009237	FAM009089	FAM002355	FAM011404	FAM000867	FAM002172	FAM008538	FAM006985	FAM000845	FAM012107	FAM002171	FAM002905	FAM000018	FAM002818	FAM002148
rep878_seed2903	FAM000657	FAM003745	FAM012180	FAM008051	FAM002567	FAM001346	FAM003148	FAM002346	FAM002449	FAM001490	FAM010073	FAM001227	FAM011535	FAM013061	FAM014100	FAM009519	FAM005759	FAM000290
rep879_seed2904	FAM001274	FAM004158	FAM000250	FAM004509	FAM000999	FAM002167	FAM004605	FAM001865	FAM005594	FAM000315	FAM001611	FAM004776	FAM007286	FAM001788	FAM000136	FAM003558	FAM004965	FAM001242
rep880_seed2905	FAM005936	FAM003772	FAM002975	FAM005888	FAM000678	FAM008211	FAM000968	FAM012312	FAM002998	FAM000414	FAM000057	FAM001632	FAM007850	FAM003019	FAM003214	FAM003012	FAM003635	FAM000904
rep881_seed2906	FAM007407	FAM000114	FAM002751	FAM003710	FAM007779	FAM009955	FAM000689	FAM007276	FAM005441	FAM011355	FAM000405	FAM011848	FAM001355	FAM001567	FAM000413	FAM009216	FAM001999	FAM003877
rep882_seed2907	FAM002386	FAM001255	FAM001046	FAM009415	FAM008635	FAM000865	FAM011032	FAM008141	FAM010708	FAM011029	FAM012826	FAM011726	FAM002008	FAM002956	FAM003923	FAM005017	FAM006143	FAM001421
rep883_seed2908	FAM006165	FAM000196	FAM003004	FAM004943	FAM006428	FAM000108	FAM000972	FAM002830	FAM003919	FAM001169	FAM004190	FAM009001	FAM012603	FAM007518	FAM009593	FAM002550	FAM008543	FAM002088
rep884_seed2909	FAM004300	FAM006491	FAM008409	FAM014483	FAM002423	FAM000165	FAM014012	FAM012438	FAM007209	FAM000531	FAM000759	FAM000096	FAM005939	FAM007053	FAM000106	FAM002013	FAM004277	FAM000004
rep885_seed2910	FAM007393	FAM002206	FAM004830	FAM003434	FAM002667	FAM009067	FAM002022	FAM000314	FAM000017	FAM003304	FAM008720	FAM003788	FAM005237	FAM001721	FAM002271	FAM007880	FAM012220	FAM010957
rep886_seed2911	FAM009253	FAM005204	FAM010961	FAM007549	FAM003797	FAM000421	FAM010678	FAM000886	FAM009208	FAM005771	FAM010134	FAM003266	FAM000158	FAM000185	FAM002014	FAM003646	FAM000817	FAM010651
rep887_seed2912	FAM001008	FAM001711	FAM000838	FAM004385	FAM004302	FAM002874	FAM014336	FAM002180	FAM006953	FAM004468	FAM000628	FAM006549	FAM010457	FAM003560	FAM006930	FAM000678	FAM000544	FAM002255
rep888_seed2913	FAM003793	FAM001221	FAM001527	FAM000669	FAM006316	FAM000495	FAM000373	FAM004425	FAM002064	FAM003312	FAM001273	FAM002445	FAM004719	FAM011212	FAM012852	FAM001568	FAM006535	FAM000550
rep889_seed2914	FAM000380	FAM001651	FAM004565	FAM000786	FAM004908	FAM000979	FAM000145	FAM001708	FAM001626	FAM012756	FAM000099	FAM004165	FAM010762	FAM005034	FAM000323	FAM003579	FAM000708	FAM003042
rep890_seed2915	FAM008191	FAM007668	FAM001906	FAM013486	FAM005069	FAM007131	FAM011446	FAM006468	FAM001849	FAM003912	FAM002506	FAM012531	FAM001811	FAM002808	FAM007314	FAM007610	FAM007842	FAM000633
rep891_seed2916	FAM011367	FAM001255	FAM002713	FAM007188	FAM003302	FAM000018	FAM012303	FAM006661	FAM005085	FAM012190	FAM006844	FAM000917	FAM013612	FAM002755	FAM003845	FAM012891	FAM001274	FAM002487
rep892_seed2917	FAM004558	FAM003102	FAM000219	FAM007279	FAM002516	FAM000183	FAM005007	FAM001418	FAM001121	FAM004072	FAM005112	FAM006209	FAM010735	FAM000577	FAM000161	FAM007110	FAM003076	FAM003483
rep893_seed2918	FAM004840	FAM001448	FAM009192	FAM001648	FAM013236	FAM000557	FAM002175	FAM003534	FAM010099	FAM007525	FAM011975	FAM003290	FAM008087	FAM002672	FAM007393	FAM007196	FAM000094	FAM007265
rep894_seed2919	FAM002468	FAM007872	FAM004049	FAM004246	FAM004986	FAM007464	FAM013020	FAM004766	FAM009769	FAM000815	FAM000355	FAM005292	FAM001821	FAM001163	FAM006759	FAM005305	FAM005069	FAM008694
rep895_seed2920	FAM005825	FAM001210	FAM012724	FAM000543	FAM001890	FAM002810	FAM009916	FAM002032	FAM011232	FAM012028	FAM014421	FAM003346	FAM006898	FAM011242	FAM003021	FAM002751	FAM013874	FAM004586
rep896_seed2921	FAM004354	FAM005466	FAM003860	FAM000975	FAM003700	FAM008421	FAM002319	FAM003044	FAM007130	FAM003144	FAM012351	FAM002873	FAM004279	FAM007813	FAM001133	FAM003113	FAM011000	FAM009846
rep897_seed2922	FAM001112	FAM008285	FAM003771	FAM001816	FAM004855	FAM003240	FAM005564	FAM001487	FAM004975	FAM001444	FAM002054	FAM000086	FAM003402	FAM007785	FAM003506	FAM002462	FAM002755	FAM006111
rep898_seed2923	FAM012646	FAM013283	FAM001912	FAM005866	FAM001006	FAM000509	FAM004502	FAM004766	FAM013963	FAM012600	FAM003414	FAM003180	FAM006452	FAM012671	FAM012489	FAM001286	FAM009043	FAM006744
rep899_seed2924	FAM012052	FAM003551	FAM011635	FAM005213	FAM000828	FAM000405	FAM006967	FAM008405	FAM011523	FAM002963	FAM002785	FAM008349	FAM009957	FAM002319	FAM009023	FAM011478	FAM000944	FAM000068
rep900_seed2925	FAM007858	FAM009159	FAM002325	FAM000439	FAM007639	FAM006775	FAM001295	FAM000261	FAM013566	FAM014421	FAM001477	FAM003414	FAM001562	FAM000003	FAM000655	FAM004568	FAM002375	FAM001718
rep901_seed2926	FAM003877	FAM008458	FAM004293	FAM001336	FAM006229	FAM002056	FAM010421	FAM006041	FAM003580	FAM003029	FAM000542	FAM007037	FAM002127	FAM003793	FAM001228	FAM006474	FAM005484	FAM011673
rep902_seed2927	FAM002488	FAM001453	FAM001969	FAM000644	FAM003024	FAM004158	FAM005199	FAM011586	FAM013963	FAM002056	FAM003963	FAM014654	FAM010650	FAM000121	FAM005259	FAM000931	FAM010204	FAM000747
rep903_seed2928	FAM000378	FAM000316	FAM001848	FAM001540	FAM004581	FAM013050	FAM013791	FAM000711	FAM003266	FAM004198	FAM003637	FAM007516	FAM013242	FAM002926	FAM003334	FAM005236	FAM004113	FAM007430
rep904_seed2929	FAM007034	FAM010459	FAM009544	FAM000815	FAM004851	FAM012989	FAM002691	FAM005351	FAM001683	FAM013808	FAM003266	FAM009846	FAM003720	FAM011563	FAM007177	FAM010174	FAM012783	FAM006884
rep905_seed2930	FAM001823	FAM002047	FAM005162	FAM007038	FAM002105	FAM000646	FAM004136	FAM000240	FAM012094	FAM004840	FAM002700	FAM000631	FAM000673	FAM010533	FAM007870	FAM001334	FAM005597	FAM004705
rep906_seed2931	FAM002008	FAM000263	FAM004527	FAM002089	FAM011095	FAM008035	FAM012607	FAM000443	FAM013990	FAM004114	FAM002557	FAM012453	FAM005346	FAM000267	FAM006703	FAM010923	FAM009893	FAM004156
rep907_seed2932	FAM000134	FAM000470	FAM003162	FAM001728	FAM012646	FAM000011	FAM005043	FAM003860	FAM002160	FAM004347	FAM007043	FAM008434	FAM007445	FAM000707	FAM010644	FAM003609	FAM001783	FAM002900
rep908_seed2933	FAM009426	FAM004701	FAM002963	FAM003805	FAM001591	FAM003304	FAM013575	FAM000982	FAM007580	FAM005925	FAM009117	FAM002526	FAM010871	FAM009648	FAM003548	FAM012972	FAM005760	FAM008432
rep909_seed2934	FAM001867	FAM003649	FAM010254	FAM002406	FAM010056	FAM001454	FAM007550	FAM012566	FAM002558	FAM010115	FAM006786	FAM006128	FAM005163	FAM004139	FAM006002	FAM013069	FAM012126	FAM001766
rep910_seed2935	FAM005217	FAM002011	FAM006671	FAM001419	FAM011257	FAM006028	FAM003721	FAM013808	FAM000408	FAM001919	FAM000994	FAM004245	FAM009767	FAM000950	FAM006535	FAM001482	FAM004726	FAM010471
rep911_seed2936	FAM001362	FAM001850	FAM003777	FAM009169	FAM003501	FAM010302	FAM011601	FAM006201	FAM009628	FAM002360	FAM001213	FAM000128	FAM009615	FAM011586	FAM014337	FAM001660	FAM004182	FAM013605
rep912_seed2937	FAM003856	FAM011529	FAM006383	FAM002783	FAM009565	FAM002777	FAM006867	FAM001500	FAM001342	FAM001666	FAM004064	FAM004388	FAM012204	FAM000404	FAM001054	FAM000326	FAM008022	FAM008272
rep913_seed2938	FAM006753	FAM001824	FAM000273	FAM006630	FAM002772	FAM011341	FAM012200	FAM003646	FAM002421	FAM002699	FAM004984	FAM000713	FAM000091	FAM006336	FAM006077	FAM005437	FAM005388	FAM000364
rep914_seed2939	FAM002716	FAM007884	FAM000903	FAM008908	FAM001774	FAM009096	FAM001819	FAM007015	FAM003523	FAM005162	FAM004092	FAM011848	FAM002440	FAM002481	FAM002025	FAM010089	FAM000230	FAM002655
rep915_seed2940	FAM006167	FAM002637	FAM000098	FAM013551	FAM004963	FAM009515	FAM002821	FAM000824	FAM009091	FAM003158	FAM008664	FAM001881	FAM001990	FAM001962	FAM003881	FAM001965	FAM008193	FAM010117
rep916_seed2941	FAM005673	FAM010408	FAM001487	FAM004769	FAM005332	FAM002068	FAM002085	FAM001493	FAM014371	FAM004166	FAM006660	FAM006022	FAM001129	FAM001498	FAM003953	FAM004536	FAM000130	FAM000584
rep917_seed2942	FAM000689	FAM001192	FAM004075	FAM002331	FAM004939	FAM001241	FAM008707	FAM002490	FAM002373	FAM006876	FAM000638	FAM004407	FAM001298	FAM005184	FAM002820	FAM003874	FAM003737	FAM001636
rep918_seed2943	FAM006746	FAM007055	FAM008098	FAM003280	FAM012568	FAM003141	FAM006069	FAM011515	FAM010239	FAM003173	FAM008657	FAM001654	FAM010519	FAM004988	FAM001652	FAM008312	FAM000192	FAM000472
rep919_seed2944	FAM002755	FAM000443	FAM012465	FAM003702	FAM000716	FAM002271	FAM003111	FAM000770	FAM004055	FAM010788	FAM002495	FAM002624	FAM001046	FAM002855	FAM009083	FAM004562	FAM000087	FAM002468
rep920_seed2945	FAM000303	FAM011671	FAM001225	FAM010961	FAM008004	FAM008475	FAM009200	FAM005652	FAM006126	FAM001401	FAM010445	FAM001990	FAM002390	FAM003816	FAM003911	FAM002294	FAM009023	FAM001113
rep921_seed2946	FAM001262	FAM013972	FAM002006	FAM004262	FAM007657	FAM008709	FAM001072	FAM002840	FAM007571	FAM005009	FAM011754	FAM005648	FAM002678	FAM002301	FAM002565	FAM006240	FAM000954	FAM013860
rep922_seed2947	FAM006182	FAM007691	FAM004342	FAM001963	FAM004102	FAM012293	FAM001778	FAM004865	FAM006078	FAM004432	FAM001244	FAM000496	FAM005526	FAM002340	FAM000716	FAM005955	FAM001877	FAM006710
rep923_seed2948	FAM004478	FAM005276	FAM002993	FAM001580	FAM008139	FAM009957	FAM001355	FAM002115	FAM004920	FAM007782	FAM005555	FAM002034	FAM000134	FAM009013	FAM002126	FAM000481	FAM011225	FAM006327
rep924_seed2949	FAM000182	FAM013564	FAM005008	FAM013012	FAM005660	FAM000193	FAM010798	FAM013044	FAM005669	FAM000049	FAM012479	FAM001288	FAM001899	FAM007421	FAM000799	FAM009333	FAM006500	FAM001333
rep925_seed2950	FAM006675	FAM001707	FAM003394	FAM000078	FAM001649	FAM006019	FAM010504	FAM004782	FAM000882	FAM002561	FAM003289	FAM004689	FAM005504	FAM001558	FAM000733	FAM006095	FAM009364	FAM012823
rep926_seed2951	FAM003943	FAM010636	FAM009953	FAM007436	FAM003754	FAM000816	FAM000034	FAM004379	FAM006847	FAM006592	FAM013285	FAM011546	FAM005924	FAM008691	FAM005430	FAM007446	FAM000434	FAM000760
rep927_seed2952	FAM005731	FAM001007	FAM009003	FAM004853	FAM008508	FAM003148	FAM013176	FAM006810	FAM009699	FAM004324	FAM011093	FAM010809	FAM012922	FAM004077	FAM000653	FAM007159	FAM003395	FAM003172
rep928_seed2953	FAM009381	FAM010904	FAM001751	FAM004750	FAM001615	FAM004739	FAM000262	FAM001733	FAM004682	FAM001457	FAM013075	FAM006728	FAM012502	FAM003187	FAM009085	FAM008050	FAM001134	FAM005776
rep929_seed2954	FAM007691	FAM000998	FAM001674	FAM008715	FAM000837	FAM001361	FAM003222	FAM002623	FAM000460	FAM003357	FAM000644	FAM004342	FAM001260	FAM004427	FAM000685	FAM003855	FAM006513	FAM000704
rep930_seed2955	FAM002986	FAM008816	FAM013168	FAM011359	FAM001204	FAM011726	FAM006284	FAM006368	FAM004623	FAM008060	FAM003035	FAM001041	FAM001804	FAM009356	FAM005198	FAM000397	FAM000179	FAM001776
rep931_seed2956	FAM011029	FAM004765	FAM001434	FAM000216	FAM000516	FAM001164	FAM006762	FAM002612	FAM002383	FAM003016	FAM007822	FAM003467	FAM001136	FAM007373	FAM003052	FAM003605	FAM001730	FAM007130
rep932_seed2957	FAM000006	FAM001631	FAM001285	FAM002111	FAM008477	FAM003517	FAM010410	FAM008702	FAM006762	FAM001589	FAM000222	FAM000592	FAM014136	FAM013990	FAM002399	FAM010045	FAM010302	FAM002647
rep933_seed2958	FAM002471	FAM001974	FAM002751	FAM001882	FAM000441	FAM001391	FAM000260	FAM000836	FAM008372	FAM004562	FAM000187	FAM003127	FAM003525	FAM004682	FAM008285	FAM002416	FAM009212	FAM001503
rep934_seed2959	FAM005475	FAM000674	FAM004609	FAM000793	FAM009859	FAM001732	FAM001437	FAM001680	FAM004181	FAM000748	FAM008285	FAM002028	FAM000999	FAM001069	FAM006007	FAM010459	FAM004566	FAM002667
rep935_seed2960	FAM008299	FAM003209	FAM003559	FAM008719	FAM003298	FAM005843	FAM014482	FAM011437	FAM011981	FAM004453	FAM003532	FAM008854	FAM004031	FAM002205	FAM005839	FAM014636	FAM003926	FAM010911
rep936_seed2961	FAM002827	FAM007161	FAM002641	FAM005183	FAM008995	FAM001251	FAM001206	FAM005091	FAM006285	FAM004376	FAM009023	FAM013591	FAM011790	FAM002298	FAM000787	FAM006244	FAM004424	FAM000342
rep937_seed2962	FAM002435	FAM001211	FAM009703	FAM011066	FAM002948	FAM006330	FAM009600	FAM008417	FAM001150	FAM000026	FAM009742	FAM000351	FAM001921	FAM002206	FAM008309	FAM005036	FAM004212	FAM002358
rep938_seed2963	FAM004510	FAM000310	FAM002661	FAM001417	FAM000827	FAM000118	FAM006768	FAM014019	FAM007735	FAM009883	FAM002518	FAM007959	FAM002197	FAM003960	FAM010022	FAM005489	FAM002694	FAM013864
rep939_seed2964	FAM002309	FAM001879	FAM001626	FAM003172	FAM009933	FAM004326	FAM002158	FAM005348	FAM001888	FAM009682	FAM001615	FAM003547	FAM001133	FAM002811	FAM002161	FAM001418	FAM013608	FAM005934
rep940_seed2965	FAM005041	FAM007721	FAM002372	FAM000863	FAM004278	FAM000512	FAM010753	FAM011625	FAM003256	FAM009760	FAM007258	FAM002531	FAM002073	FAM000001	FAM012380	FAM014162	FAM006725	FAM009520
rep941_seed2966	FAM005178	FAM003232	FAM004004	FAM000749	FAM001783	FAM011515	FAM000630	FAM008129	FAM005125	FAM002809	FAM001215	FAM005087	FAM003212	FAM006270	FAM005381	FAM001247	FAM007621	FAM003649
rep942_seed2967	FAM005017	FAM002793	FAM013444	FAM003422	FAM009277	FAM003323	FAM004569	FAM013808	FAM009118	FAM001515	FAM010802	FAM013415	FAM007605	FAM009212	FAM004245	FAM008644	FAM002109	FAM000633
rep943_seed2968	FAM006847	FAM008356	FAM000775	FAM001874	FAM000967	FAM007654	FAM012261	FAM000671	FAM002040	FAM000768	FAM000866	FAM004570	FAM001106	FAM006768	FAM005731	FAM004547	FAM004268	FAM003018
rep944_seed2969	FAM007285	FAM004245	FAM005934	FAM013874	FAM011355	FAM000618	FAM003418	FAM001119	FAM005660	FAM001967	FAM003212	FAM000634	FAM009888	FAM000746	FAM005939	FAM001123	FAM011773	FAM001071
rep945_seed2970	FAM011021	FAM004693	FAM011347	FAM004098	FAM008313	FAM009426	FAM001637	FAM004913	FAM004856	FAM003712	FAM010174	FAM002624	FAM009134	FAM002456	FAM005404	FAM008894	FAM011933	FAM001420
rep946_seed2971	FAM007279	FAM010257	FAM014603	FAM009459	FAM001894	FAM001582	FAM008417	FAM004358	FAM004240	FAM010521	FAM013752	FAM008671	FAM003615	FAM000521	FAM005420	FAM002920	FAM000673	FAM007660
rep947_seed2972	FAM009968	FAM013075	FAM010716	FAM004851	FAM014096	FAM002486	FAM000991	FAM006223	FAM001131	FAM003950	FAM012975	FAM004718	FAM006537	FAM011095	FAM001953	FAM000942	FAM014605	FAM002048
rep948_seed2973	FAM010086	FAM000340	FAM006959	FAM001236	FAM000833	FAM002751	FAM000473	FAM001354	FAM009516	FAM010093	FAM002133	FAM000505	FAM007479	FAM004510	FAM004063	FAM013872	FAM008810	FAM001629
rep949_seed2974	FAM008754	FAM003512	FAM004109	FAM007276	FAM006908	FAM001612	FAM009622	FAM003662	FAM002223	FAM003797	FAM002024	FAM000520	FAM001411	FAM008657	FAM004135	FAM000279	FAM013698	FAM002119
rep950_seed2975	FAM005890	FAM004128	FAM008135	FAM001299	FAM000354	FAM003998	FAM004379	FAM003725	FAM004764	FAM011424	FAM005774	FAM001758	FAM009150	FAM012390	FAM011888	FAM001936	FAM008138	FAM002966
rep951_seed2976	FAM010474	FAM001767	FAM001061	FAM010039	FAM003480	FAM007485	FAM002614	FAM003334	FAM009415	FAM000138	FAM012564	FAM000680	FAM009667	FAM002101	FAM007420	FAM003007	FAM007877	FAM003926
rep952_seed2977	FAM001452	FAM008217	FAM006693	FAM006633	FAM002059	FAM013985	FAM002989	FAM008812	FAM006027	FAM005218	FAM000515	FAM004957	FAM003750	FAM002574	FAM012953	FAM000150	FAM005524	FAM002399
rep953_seed2978	FAM002667	FAM008626	FAM005724	FAM004747	FAM000857	FAM002792	FAM001619	FAM005643	FAM006305	FAM003248	FAM001675	FAM003872	FAM001077	FAM000993	FAM005806	FAM000348	FAM000502	FAM000186
rep954_seed2979	FAM008558	FAM003473	FAM003706	FAM009380	FAM000176	FAM000181	FAM002524	FAM003238	FAM005741	FAM001551	FAM002998	FAM005065	FAM010056	FAM004131	FAM001586	FAM004222	FAM003401	FAM000526
rep955_seed2980	FAM011038	FAM000930	FAM012285	FAM001877	FAM004358	FAM004701	FAM002913	FAM007895	FAM002218	FAM002709	FAM008329	FAM000878	FAM008439	FAM008937	FAM013050	FAM004941	FAM003312	FAM003845
rep956_seed2981	FAM003273	FAM009739	FAM000462	FAM000676	FAM005343	FAM001720	FAM004561	FAM000229	FAM001180	FAM011232	FAM007100	FAM000692	FAM000663	FAM004618	FAM000690	FAM004836	FAM000146	FAM004452
rep957_seed2982	FAM000542	FAM013921	FAM002950	FAM002812	FAM006388	FAM001755	FAM013319	FAM002640	FAM014518	FAM005763	FAM003391	FAM004949	FAM013011	FAM005839	FAM010457	FAM005150	FAM000656	FAM001809
rep958_seed2983	FAM013698	FAM006939	FAM000189	FAM008349	FAM002443	FAM001142	FAM001947	FAM000263	FAM001325	FAM006605	FAM001250	FAM003032	FAM003256	FAM004219	FAM010334	FAM013752	FAM004107	FAM012133
rep959_seed2984	FAM007173	FAM006508	FAM000644	FAM008498	FAM000458	FAM013538	FAM004911	FAM001524	FAM012187	FAM008754	FAM002506	FAM005827	FAM010873	FAM002459	FAM000293	FAM001638	FAM003180	FAM004685
rep960_seed2985	FAM007994	FAM010643	FAM010802	FAM002725	FAM010457	FAM000056	FAM002644	FAM003532	FAM002836	FAM001270	FAM002629	FAM001961	FAM002756	FAM006671	FAM007186	FAM002439	FAM012866	FAM007183
rep961_seed2986	FAM001372	FAM012508	FAM009089	FAM002514	FAM004998	FAM005292	FAM004809	FAM004260	FAM000170	FAM004661	FAM013839	FAM002530	FAM002104	FAM007559	FAM001066	FAM000732	FAM005283	FAM006630
rep962_seed2987	FAM011276	FAM006838	FAM004954	FAM003271	FAM002670	FAM005566	FAM010651	FAM002389	FAM007852	FAM004330	FAM014460	FAM003943	FAM004540	FAM009909	FAM000381	FAM005343	FAM008073	FAM005549
rep963_seed2988	FAM008373	FAM003165	FAM004514	FAM001294	FAM011341	FAM008993	FAM005741	FAM001176	FAM004075	FAM001182	FAM003771	FAM004031	FAM013921	FAM001741	FAM008562	FAM003622	FAM012946	FAM002882
rep964_seed2989	FAM006749	FAM003300	FAM002696	FAM006196	FAM003021	FAM006175	FAM001568	FAM004210	FAM001299	FAM002620	FAM002139	FAM005536	FAM001911	FAM002481	FAM000066	FAM003121	FAM009189	FAM000539
rep965_seed2990	FAM001585	FAM004616	FAM006964	FAM008420	FAM006060	FAM000375	FAM001867	FAM001875	FAM001855	FAM004137	FAM011462	FAM001340	FAM002068	FAM000334	FAM011672	FAM007734	FAM001052	FAM000221
rep966_seed2991	FAM002338	FAM005326	FAM002037	FAM000017	FAM002125	FAM000263	FAM005316	FAM002782	FAM014274	FAM008223	FAM004059	FAM007393	FAM009408	FAM003032	FAM004263	FAM000960	FAM003098	FAM004464
rep967_seed2992	FAM004937	FAM002102	FAM000825	FAM002937	FAM009945	FAM005760	FAM009809	FAM000860	FAM000710	FAM006725	FAM005210	FAM007401	FAM009200	FAM001339	FAM008893	FAM004780	FAM003021	FAM006643
rep968_seed2993	FAM004359	FAM004950	FAM002326	FAM012048	FAM008761	FAM003971	FAM007509	FAM000781	FAM008592	FAM000805	FAM003602	FAM006124	FAM000941	FAM003760	FAM009442	FAM001364	FAM009043	FAM010079
rep969_seed2994	FAM003144	FAM010296	FAM004778	FAM003602	FAM003723	FAM002671	FAM003839	FAM004132	FAM004080	FAM002870	FAM008553	FAM005582	FAM006162	FAM005270	FAM007559	FAM006663	FAM003735	FAM003957
rep970_seed2995	FAM001088	FAM004356	FAM007279	FAM003745	FAM012214	FAM002762	FAM006592	FAM009006	FAM010165	FAM003803	FAM001668	FAM001298	FAM013634	FAM002965	FAM005218	FAM000366	FAM004043	FAM000974
rep971_seed2996	FAM002530	FAM006284	FAM004895	FAM002082	FAM004077	FAM002106	FAM011066	FAM005177	FAM012681	FAM004718	FAM012409	FAM002280	FAM006874	FAM006643	FAM008755	FAM005983	FAM001756	FAM009615
rep972_seed2997	FAM011525	FAM004130	FAM003946	FAM003202	FAM003622	FAM004297	FAM007912	FAM012489	FAM009512	FAM003716	FAM004994	FAM004081	FAM002845	FAM005032	FAM005377	FAM007955	FAM000625	FAM001564
rep973_seed2998	FAM000249	FAM001437	FAM000519	FAM006077	FAM013206	FAM003884	FAM003871	FAM002002	FAM003801	FAM001543	FAM001007	FAM002551	FAM002937	FAM002926	FAM001148	FAM003550	FAM010098	FAM004726
rep974_seed2999	FAM000245	FAM013165	FAM012866	FAM010538	FAM003161	FAM001818	FAM002303	FAM009159	FAM005114	FAM001206	FAM004429	FAM007518	FAM002766	FAM012712	FAM005663	FAM003253	FAM006310	FAM004740
rep975_seed3000	FAM008995	FAM002280	FAM000065	FAM004201	FAM003832	FAM003596	FAM001129	FAM002738	FAM005267	FAM004612	FAM006593	FAM002892	FAM003210	FAM002245	FAM008764	FAM009940	FAM002223	FAM006446
