rep000_seed0000	CFF000437	CFF000610	CFF000428	CFF001141	CFF003956	CFF001018	CFF000322	CFF000659	CFF000319	CFF000379	CFF001257	CFF002337	CFF000637	CFF006553	CFF000083	CFF000451	CFF000899	CFF001189	CFF001406	CFF000575	CFF000670	CFF002295	CFF000044	CFF000452	CFF000672	CFF001027	CFF000274	CFF001499	CFF000209	CFF001554	CFF000256	CFF000558	CFF009478	CFF002891	CFF000237	CFF000474	CFF000079	CFF000737	CFF000022	CFF000013	CFF001975	CFF000810	CFF000622	CFF000424	CFF000605	CFF057668	CFF006988	CFF000752	CFF001201	CFF003996	CFF000523	CFF000503	CFF000621	CFF001323	CFF000427	CFF000062	CFF029952	CFF001929	CFF010002	CFF000500	CFF000063	CFF000072	CFF001243	CFF016868	CFF000228	CFF005943	CFF000624	CFF000330	CFF001254	CFF000178	CFF000331	CFF035066	CFF115363
rep780_seed2805	FAM005096	FAM009943	FAM009004	FAM000168	FAM001236	FAM003811	FAM005032	FAM009967	FAM004640	FAM005056	FAM002766	FAM000460	FAM005518	FAM003333	FAM004730	FAM011582	FAM014097	FAM004532	FAM009555	FAM002473	FAM012275	FAM003991	FAM002761	FAM002443	FAM006015	FAM000259	FAM003438	FAM003554	FAM004439	FAM004860	FAM005374	FAM004390	FAM006634	FAM011470	FAM001725	FAM006892	FAM012674	FAM008923	FAM001202	FAM014666	FAM012173	FAM005041	FAM010395	FAM002879	FAM001932	FAM013317	FAM003514	FAM006174	FAM006349	FAM004827	FAM001154	FAM003152	FAM000722	FAM000137	FAM009966	FAM007349	FAM005215	FAM000930	FAM003663	FAM007002	FAM012877	FAM014059	FAM004435	FAM000660	FAM000123	FAM012244	FAM009927	FAM009242	FAM133669	FAM057793	FAM049604	FAM031400	FAM017709
rep781_seed2806	FAM001045	FAM004487	FAM006680	FAM006382	FAM010174	FAM001229	FAM010835	FAM005927	FAM009455	FAM003688	FAM010101	FAM003229	FAM008768	FAM009611	FAM014674	FAM010950	FAM006372	FAM008674	FAM013835	FAM001459	FAM003181	FAM000920	FAM001672	FAM009105	FAM011976	FAM011005	FAM006595	FAM007458	FAM008138	FAM000902	FAM008240	FAM002840	FAM002409	FAM007966	FAM007134	FAM007108	FAM004224	FAM002054	FAM001878	FAM005252	FAM001347	FAM010518	FAM000269	FAM014504	FAM005793	FAM001095	FAM000731	FAM000647	FAM004442	FAM005757	FAM007963	FAM001576	FAM004854	FAM013789	FAM003880	FAM005338	FAM009196	FAM000941	FAM001774	FAM001763	FAM003692	FAM003729	FAM000259	FAM002740	FAM006520	FAM009999	FAM006827	FAM013962	FAM126386	FAM060944	FAM036516	FAM040070	FAM028922
rep782_seed2807	FAM007682	FAM001812	FAM012845	FAM005863	FAM006069	FAM012488	FAM000454	FAM002421	FAM010387	FAM002748	FAM007656	FAM011129	FAM003691	FAM005806	FAM006146	FAM005332	FAM008150	FAM009817	FAM004744	FAM001935	FAM000284	FAM001152	FAM002614	FAM014643	FAM002342	FAM014230	FAM004791	FAM000696	FAM006480	FAM004266	FAM010267	FAM001504	FAM010459	FAM003328	FAM011247	FAM005568	FAM006888	FAM007924	FAM005357	FAM006716	FAM004984	FAM004975	FAM008661	FAM003550	FAM004082	FAM000782	FAM011031	FAM004144	FAM004805	FAM010579	FAM004103	FAM008168	FAM004414	FAM007659	FAM001613	FAM006099	FAM006857	FAM003208	FAM000564	FAM004403	FAM004120	FAM000388	FAM002496	FAM007902	FAM004645	FAM014263	FAM011327	FAM014500	FAM133866	FAM062873	FAM041551	FAM038773	FAM024541
rep783_seed2808	FAM003998	FAM001720	FAM003298	FAM000509	FAM000465	FAM001144	FAM005728	FAM002494	FAM003116	FAM009470	FAM001831	FAM002739	FAM008165	FAM000600	FAM000295	FAM010762	FAM008233	FAM004393	FAM002193	FAM000579	FAM003328	FAM008645	FAM004752	FAM007998	FAM000902	FAM001614	FAM001902	FAM003483	FAM011717	FAM008750	FAM006810	FAM005399	FAM006259	FAM001370	FAM004957	FAM010210	FAM006869	FAM005199	FAM000589	FAM013668	FAM004043	FAM008575	FAM011615	FAM011430	FAM001388	FAM009551	FAM009880	FAM010708	FAM007011	FAM001859	FAM008184	FAM001335	FAM001906	FAM002335	FAM004618	FAM006439	FAM005837	FAM001963	FAM000855	FAM006229	FAM007689	FAM006950	FAM014063	FAM002364	FAM005762	FAM011302	FAM012103	FAM011481	FAM143182	FAM061691	FAM039339	FAM035099	FAM027098
rep784_seed2809	FAM006574	FAM013423	FAM005263	FAM003470	FAM000743	FAM000792	FAM002425	FAM004079	FAM002444	FAM008282	FAM003163	FAM006131	FAM011730	FAM003650	FAM000964	FAM005514	FAM002739	FAM001080	FAM008305	FAM005309	FAM007622	FAM004681	FAM001951	FAM004231	FAM009102	FAM004980	FAM008829	FAM004653	FAM002887	FAM008160	FAM003068	FAM001987	FAM004613	FAM014070	FAM000009	FAM004630	FAM007924	FAM007565	FAM005643	FAM007758	FAM000928	FAM002329	FAM010627	FAM002579	FAM002089	FAM004246	FAM008351	FAM007967	FAM008138	FAM004257	FAM001199	FAM003554	FAM004406	FAM004117	FAM006970	FAM001583	FAM008960	FAM010199	FAM003887	FAM003314	FAM007992	FAM010574	FAM010712	FAM000656	FAM001369	FAM008600	FAM008362	FAM013260	FAM135954	FAM061647	FAM038460	FAM029134	FAM016584
rep785_seed2810	FAM006105	FAM006255	FAM003150	FAM003380	FAM011207	FAM002366	FAM004779	FAM000385	FAM004097	FAM006851	FAM007687	FAM007480	FAM002243	FAM013206	FAM008987	FAM005795	FAM004738	FAM001927	FAM005915	FAM006803	FAM001469	FAM004572	FAM005448	FAM003485	FAM008198	FAM000744	FAM001897	FAM008478	FAM002830	FAM005151	FAM008764	FAM007539	FAM012109	FAM008934	FAM009244	FAM009176	FAM000724	FAM002896	FAM013522	FAM000721	FAM012879	FAM009829	FAM004471	FAM005722	FAM001235	FAM010517	FAM000998	FAM001080	FAM005961	FAM010685	FAM001548	FAM002920	FAM002360	FAM002680	FAM002567	FAM008302	FAM004187	FAM009789	FAM002995	FAM000815	FAM001813	FAM009654	FAM013070	FAM000761	FAM005030	FAM008666	FAM008614	FAM011888	FAM130697	FAM060442	FAM046486	FAM040677	FAM024951
rep786_seed2811	FAM001094	FAM012522	FAM000180	FAM007092	FAM004249	FAM008650	FAM001804	FAM001474	FAM004399	FAM000548	FAM002340	FAM003087	FAM002657	FAM003516	FAM002623	FAM011938	FAM014165	FAM000422	FAM009168	FAM000373	FAM003028	FAM003851	FAM008994	FAM000968	FAM000894	FAM005302	FAM000104	FAM008696	FAM006753	FAM008379	FAM003012	FAM012258	FAM001219	FAM001199	FAM007536	FAM000308	FAM006244	FAM002129	FAM001921	FAM009763	FAM008392	FAM005398	FAM014503	FAM010626	FAM000916	FAM004226	FAM001915	FAM004279	FAM002894	FAM007807	FAM000365	FAM003058	FAM003379	FAM001812	FAM004225	FAM005530	FAM001053	FAM004723	FAM005298	FAM012337	FAM003046	FAM002796	FAM004112	FAM001102	FAM005521	FAM008565	FAM013486	FAM006981	FAM141089	FAM065091	FAM034591	FAM041073	FAM016338
rep787_seed2812	FAM001084	FAM000194	FAM006707	FAM000731	FAM007494	FAM002567	FAM004072	FAM003133	FAM007576	FAM007463	FAM004545	FAM007266	FAM003549	FAM000219	FAM001833	FAM004196	FAM004821	FAM004695	FAM000508	FAM011673	FAM000792	FAM006950	FAM009378	FAM001964	FAM001305	FAM000244	FAM002116	FAM008297	FAM002874	FAM006423	FAM006957	FAM014690	FAM009343	FAM000849	FAM002364	FAM002580	FAM005910	FAM001465	FAM009493	FAM014403	FAM012741	FAM010520	FAM011444	FAM000745	FAM013353	FAM013118	FAM005054	FAM000292	FAM002079	FAM000287	FAM008629	FAM007622	FAM011470	FAM009192	FAM004862	FAM003615	FAM010471	FAM010594	FAM011417	FAM006492	FAM005331	FAM008204	FAM001889	FAM004442	FAM009642	FAM011627	FAM009199	FAM013667	FAM144387	FAM080466	FAM038359	FAM033345	FAM020390
rep788_seed2813	FAM010295	FAM004660	FAM006035	FAM002016	FAM007157	FAM006605	FAM000743	FAM012607	FAM011959	FAM003761	FAM005094	FAM009600	FAM009872	FAM004574	FAM004563	FAM001003	FAM013550	FAM009569	FAM002995	FAM001085	FAM002913	FAM008974	FAM011402	FAM013214	FAM001585	FAM010608	FAM002068	FAM002424	FAM009367	FAM005582	FAM006359	FAM010296	FAM000640	FAM001424	FAM005484	FAM000679	FAM004663	FAM003327	FAM003592	FAM002188	FAM003766	FAM006580	FAM002441	FAM004269	FAM004805	FAM007897	FAM005714	FAM002800	FAM003265	FAM007375	FAM004804	FAM003282	FAM001057	FAM005890	FAM002479	FAM002246	FAM000729	FAM004285	FAM008575	FAM007775	FAM000246	FAM012800	FAM002821	FAM002002	FAM000067	FAM014484	FAM011282	FAM013139	FAM143526	FAM065702	FAM033599	FAM029580	FAM028662
rep789_seed2814	FAM005751	FAM009560	FAM009597	FAM006795	FAM007785	FAM004104	FAM004491	FAM003587	FAM007948	FAM000024	FAM013984	FAM006407	FAM007627	FAM000321	FAM005206	FAM002429	FAM006627	FAM004917	FAM011653	FAM003824	FAM005279	FAM002343	FAM004334	FAM004981	FAM005346	FAM009577	FAM007966	FAM003886	FAM006998	FAM001444	FAM003951	FAM009522	FAM006094	FAM006135	FAM006638	FAM006549	FAM012736	FAM002515	FAM003782	FAM005556	FAM007028	FAM007291	FAM002452	FAM004551	FAM002929	FAM002547	FAM002740	FAM002535	FAM004355	FAM006514	FAM007544	FAM008116	FAM005228	FAM009360	FAM002858	FAM003129	FAM008867	FAM001596	FAM006337	FAM003634	FAM005741	FAM001269	FAM000262	FAM004017	FAM006111	FAM008614	FAM006452	FAM014155	FAM143494	FAM059909	FAM040341	FAM041543	FAM016729
rep790_seed2815	FAM004543	FAM001915	FAM001485	FAM005382	FAM003457	FAM003375	FAM005263	FAM003891	FAM000201	FAM013874	FAM005231	FAM006781	FAM000398	FAM006388	FAM007964	FAM006285	FAM006049	FAM004142	FAM001812	FAM002575	FAM009991	FAM001402	FAM005560	FAM007951	FAM003380	FAM000444	FAM009857	FAM002405	FAM000924	FAM005485	FAM012335	FAM002704	FAM014317	FAM014120	FAM001007	FAM002536	FAM004107	FAM001615	FAM002775	FAM003297	FAM005364	FAM002917	FAM004217	FAM002827	FAM002427	FAM001924	FAM004842	FAM001601	FAM001225	FAM002091	FAM001095	FAM004194	FAM003023	FAM013420	FAM003022	FAM001819	FAM011276	FAM000220	FAM007837	FAM008933	FAM010697	FAM013065	FAM000008	FAM003709	FAM007947	FAM010800	FAM011995	FAM014437	FAM146665	FAM063814	FAM029805	FAM035828	FAM017714
rep791_seed2816	FAM002286	FAM004128	FAM001437	FAM014636	FAM004231	FAM003433	FAM006319	FAM002309	FAM012447	FAM000370	FAM000684	FAM000919	FAM006012	FAM003865	FAM000657	FAM000273	FAM001383	FAM000639	FAM002683	FAM004878	FAM002973	FAM004809	FAM010945	FAM000042	FAM001161	FAM005176	FAM012720	FAM009440	FAM008202	FAM003831	FAM000253	FAM008129	FAM002015	FAM006194	FAM003302	FAM002632	FAM002023	FAM004411	FAM007516	FAM006276	FAM010249	FAM006722	FAM003243	FAM003700	FAM008506	FAM005983	FAM004839	FAM010594	FAM006112	FAM006803	FAM000944	FAM006273	FAM002920	FAM000574	FAM002281	FAM013634	FAM006043	FAM013888	FAM003429	FAM008833	FAM002767	FAM005011	FAM009996	FAM007201	FAM008480	FAM014648	FAM007558	FAM013757	FAM136593	FAM064902	FAM033195	FAM033886	FAM026150
rep792_seed2817	FAM002158	FAM003641	FAM000142	FAM007572	FAM008498	FAM013099	FAM012326	FAM008406	FAM002060	FAM000555	FAM002703	FAM011438	FAM005410	FAM004047	FAM000354	FAM003949	FAM012540	FAM007087	FAM010488	FAM002360	FAM005739	FAM004286	FAM013834	FAM008536	FAM003757	FAM000086	FAM001813	FAM011852	FAM001569	FAM004128	FAM000769	FAM000541	FAM000218	FAM009290	FAM005342	FAM007880	FAM003981	FAM001496	FAM003141	FAM009769	FAM002915	FAM006821	FAM010399	FAM001901	FAM001980	FAM001233	FAM001069	FAM004044	FAM011247	FAM002682	FAM005225	FAM001000	FAM005314	FAM002825	FAM005041	FAM008764	FAM000951	FAM010145	FAM007819	FAM003079	FAM003751	FAM008063	FAM010463	FAM009443	FAM004625	FAM011192	FAM012745	FAM012584	FAM140016	FAM061177	FAM041637	FAM040530	FAM019068
rep793_seed2818	FAM001793	FAM011840	FAM004474	FAM004359	FAM013337	FAM005651	FAM008934	FAM002634	FAM002749	FAM003997	FAM011048	FAM005839	FAM005032	FAM001789	FAM003718	FAM006928	FAM003064	FAM001718	FAM002709	FAM004855	FAM003784	FAM007982	FAM005815	FAM006861	FAM014243	FAM006133	FAM004157	FAM003526	FAM006620	FAM006946	FAM006759	FAM006829	FAM002092	FAM009261	FAM010012	FAM006699	FAM009702	FAM007085	FAM003442	FAM000466	FAM001720	FAM006584	FAM001513	FAM009473	FAM002142	FAM002934	FAM000773	FAM012326	FAM003614	FAM002862	FAM004266	FAM000879	FAM005468	FAM004513	FAM000821	FAM012778	FAM005268	FAM001920	FAM005765	FAM001246	FAM004276	FAM008748	FAM000918	FAM011621	FAM009159	FAM013999	FAM010184	FAM014647	FAM139845	FAM058369	FAM037958	FAM033225	FAM018451
rep794_seed2819	FAM000483	FAM004861	FAM000487	FAM013415	FAM007829	FAM010079	FAM003230	FAM004720	FAM009600	FAM000286	FAM006535	FAM000753	FAM005661	FAM000793	FAM005866	FAM005266	FAM013070	FAM007784	FAM007396	FAM005668	FAM003400	FAM007884	FAM012377	FAM005370	FAM007216	FAM000232	FAM002591	FAM003088	FAM005830	FAM002121	FAM002979	FAM003398	FAM000525	FAM004057	FAM002703	FAM011754	FAM013663	FAM000623	FAM005763	FAM002332	FAM002209	FAM005605	FAM008538	FAM000662	FAM005362	FAM006730	FAM004148	FAM003877	FAM006255	FAM008480	FAM007964	FAM006886	FAM012627	FAM005556	FAM005391	FAM014012	FAM005537	FAM006946	FAM004278	FAM002663	FAM002622	FAM004296	FAM003716	FAM005955	FAM013752	FAM007546	FAM007454	FAM014500	FAM107790	FAM063206	FAM033260	FAM039057	FAM017968
rep795_seed2820	FAM001407	FAM002945	FAM002310	FAM002300	FAM004194	FAM004826	FAM003099	FAM010257	FAM011149	FAM003811	FAM008669	FAM009059	FAM001200	FAM005671	FAM014541	FAM004769	FAM002318	FAM000952	FAM007621	FAM003199	FAM003088	FAM006653	FAM001974	FAM006811	FAM005456	FAM007180	FAM014064	FAM005677	FAM004665	FAM010859	FAM000477	FAM000647	FAM006726	FAM003918	FAM005496	FAM009384	FAM000123	FAM002620	FAM002819	FAM010088	FAM002522	FAM001817	FAM009330	FAM004634	FAM009159	FAM000835	FAM003828	FAM009090	FAM003373	FAM006319	FAM006091	FAM002336	FAM007130	FAM000099	FAM005443	FAM008457	FAM005263	FAM007062	FAM006467	FAM006840	FAM001583	FAM005527	FAM014646	FAM002537	FAM003485	FAM008210	FAM009992	FAM006822	FAM130825	FAM060452	FAM032859	FAM043305	FAM021610
rep796_seed2821	FAM008473	FAM002018	FAM002736	FAM004357	FAM000976	FAM006629	FAM007994	FAM005126	FAM004742	FAM014505	FAM008661	FAM007527	FAM008321	FAM003784	FAM001470	FAM010970	FAM003715	FAM013237	FAM004857	FAM012458	FAM001310	FAM013751	FAM001154	FAM000401	FAM002076	FAM004787	FAM000902	FAM001167	FAM007541	FAM004753	FAM000135	FAM002442	FAM008805	FAM002594	FAM005949	FAM005414	FAM004650	FAM008788	FAM005522	FAM008995	FAM008875	FAM008630	FAM004464	FAM000215	FAM000872	FAM005573	FAM002300	FAM010492	FAM007128	FAM011518	FAM006912	FAM004782	FAM004408	FAM010123	FAM001941	FAM004291	FAM002289	FAM000400	FAM004207	FAM002449	FAM007784	FAM003020	FAM000464	FAM001195	FAM003559	FAM008621	FAM013471	FAM013685	FAM144165	FAM060636	FAM040410	FAM032053	FAM017807
rep797_seed2822	FAM007818	FAM004360	FAM008082	FAM008645	FAM002580	FAM002777	FAM002334	FAM005356	FAM002427	FAM001716	FAM000821	FAM009692	FAM005709	FAM006008	FAM005565	FAM006701	FAM004478	FAM000025	FAM000797	FAM004199	FAM003431	FAM003643	FAM002819	FAM000917	FAM002387	FAM004896	FAM006162	FAM006857	FAM007973	FAM003781	FAM006821	FAM006597	FAM004282	FAM002392	FAM011470	FAM009953	FAM000035	FAM014237	FAM006320	FAM011575	FAM008718	FAM010991	FAM006019	FAM005643	FAM006627	FAM005473	FAM011635	FAM009109	FAM002059	FAM008557	FAM002464	FAM006726	FAM003441	FAM005266	FAM011087	FAM001173	FAM002082	FAM002552	FAM002915	FAM012851	FAM011658	FAM013930	FAM004867	FAM002329	FAM005749	FAM011397	FAM011627	FAM008588	FAM121931	FAM058456	FAM033525	FAM035421	FAM015463
rep798_seed2823	FAM008977	FAM004857	FAM012829	FAM001562	FAM002070	FAM013936	FAM006833	FAM011381	FAM001053	FAM013477	FAM001846	FAM000087	FAM000495	FAM014540	FAM007211	FAM001990	FAM006902	FAM002391	FAM004602	FAM012953	FAM004930	FAM011436	FAM012686	FAM004210	FAM006991	FAM003174	FAM007089	FAM002162	FAM004924	FAM002756	FAM002302	FAM005882	FAM006908	FAM002366	FAM011448	FAM002750	FAM002585	FAM003808	FAM003598	FAM004530	FAM007487	FAM009073	FAM014003	FAM001288	FAM002316	FAM009732	FAM002436	FAM000128	FAM001881	FAM000027	FAM004117	FAM003627	FAM003167	FAM009661	FAM006527	FAM000546	FAM000823	FAM004333	FAM004917	FAM008125	FAM004651	FAM004193	FAM006001	FAM009941	FAM008006	FAM009523	FAM008944	FAM009851	FAM123246	FAM061155	FAM032549	FAM030189	FAM018942
rep799_seed2824	FAM006215	FAM008680	FAM006181	FAM002019	FAM007177	FAM011926	FAM007979	FAM003431	FAM008998	FAM011181	FAM002002	FAM006655	FAM000293	FAM001221	FAM012687	FAM001595	FAM014180	FAM004198	FAM004100	FAM006378	FAM005738	FAM006460	FAM003031	FAM005288	FAM006150	FAM011246	FAM006303	FAM013866	FAM009765	FAM000186	FAM000058	FAM009389	FAM004233	FAM011671	FAM006127	FAM005181	FAM003303	FAM000426	FAM004084	FAM007893	FAM007388	FAM000772	FAM006670	FAM011119	FAM005091	FAM001311	FAM002674	FAM003684	FAM012479	FAM002173	FAM006003	FAM003429	FAM003579	FAM002045	FAM002818	FAM002949	FAM004594	FAM010958	FAM001801	FAM001169	FAM005735	FAM000820	FAM013116	FAM001521	FAM001691	FAM008117	FAM011995	FAM014430	FAM135954	FAM064902	FAM047670	FAM039397	FAM020228
rep800_seed2825	FAM004268	FAM010504	FAM010607	FAM000598	FAM008168	FAM014059	FAM013212	FAM001964	FAM009194	FAM009408	FAM006843	FAM005472	FAM014695	FAM003166	FAM002365	FAM012023	FAM009831	FAM009596	FAM014527	FAM004548	FAM001156	FAM008768	FAM000189	FAM004939	FAM005795	FAM004788	FAM001926	FAM002766	FAM003698	FAM003430	FAM010664	FAM006294	FAM011656	FAM004167	FAM007255	FAM006548	FAM001949	FAM010834	FAM000718	FAM008297	FAM004465	FAM002706	FAM002162	FAM004560	FAM003278	FAM002071	FAM007576	FAM003693	FAM011356	FAM005198	FAM000408	FAM005115	FAM001840	FAM001485	FAM005246	FAM010104	FAM000524	FAM004201	FAM009197	FAM011986	FAM005568	FAM002652	FAM004049	FAM014682	FAM008191	FAM011496	FAM013738	FAM010715	FAM109468	FAM066988	FAM041598	FAM035542	FAM017598
rep801_seed2826	FAM001172	FAM002101	FAM011745	FAM010911	FAM003724	FAM009500	FAM015015	FAM004804	FAM007580	FAM000782	FAM000054	FAM003229	FAM001831	FAM005225	FAM013023	FAM008755	FAM005711	FAM000770	FAM000390	FAM003484	FAM002395	FAM000002	FAM000818	FAM004849	FAM008181	FAM012739	FAM001662	FAM014355	FAM008102	FAM009376	FAM002607	FAM010353	FAM002068	FAM006328	FAM001115	FAM004449	FAM013986	FAM005120	FAM000686	FAM000520	FAM007034	FAM009946	FAM012902	FAM008279	FAM001268	FAM011870	FAM005665	FAM009132	FAM008333	FAM001214	FAM007027	FAM008867	FAM008146	FAM002116	FAM000536	FAM003106	FAM000364	FAM004146	FAM003742	FAM006895	FAM003760	FAM005439	FAM002677	FAM008594	FAM006640	FAM007773	FAM014170	FAM013077	FAM132622	FAM066148	FAM031914	FAM041108	FAM017714
rep802_seed2827	FAM005211	FAM012109	FAM003205	FAM003693	FAM011128	FAM007698	FAM002590	FAM013366	FAM002613	FAM005206	FAM004514	FAM010488	FAM007993	FAM002975	FAM001149	FAM000006	FAM002738	FAM001415	FAM004284	FAM008987	FAM004043	FAM002263	FAM007054	FAM003101	FAM003871	FAM000313	FAM008324	FAM003228	FAM008532	FAM003890	FAM003669	FAM000878	FAM009786	FAM005882	FAM008212	FAM006780	FAM008671	FAM001619	FAM002955	FAM013834	FAM012272	FAM011636	FAM004367	FAM012096	FAM010012	FAM001106	FAM001943	FAM010879	FAM003283	FAM004428	FAM010935	FAM002035	FAM008545	FAM005497	FAM002972	FAM006105	FAM005659	FAM000031	FAM010160	FAM001204	FAM003393	FAM001120	FAM010516	FAM012222	FAM002929	FAM009536	FAM004771	FAM014209	FAM117103	FAM059018	FAM042453	FAM034135	FAM016325
rep803_seed2828	FAM003393	FAM003704	FAM008253	FAM005080	FAM012134	FAM002252	FAM013331	FAM013212	FAM008465	FAM008439	FAM004728	FAM005258	FAM005314	FAM008937	FAM011495	FAM002474	FAM001149	FAM006623	FAM004890	FAM000126	FAM007087	FAM005459	FAM011658	FAM005904	FAM000834	FAM002180	FAM000755	FAM002143	FAM007604	FAM001209	FAM003457	FAM004844	FAM000707	FAM001337	FAM000392	FAM005516	FAM010911	FAM005436	FAM003250	FAM002418	FAM014504	FAM000527	FAM011433	FAM012735	FAM009692	FAM008514	FAM014408	FAM005779	FAM008748	FAM000861	FAM008350	FAM005491	FAM012158	FAM003578	FAM001741	FAM002836	FAM005190	FAM005389	FAM004803	FAM002283	FAM004861	FAM013041	FAM001109	FAM002584	FAM003884	FAM009295	FAM010887	FAM007639	FAM144467	FAM063925	FAM049229	FAM039154	FAM025592
rep804_seed2829	FAM000230	FAM005280	FAM007897	FAM008998	FAM004915	FAM010209	FAM005225	FAM001714	FAM006829	FAM007951	FAM006555	FAM009053	FAM002097	FAM006760	FAM005841	FAM008251	FAM001386	FAM006663	FAM013570	FAM011582	FAM002177	FAM006976	FAM004140	FAM001744	FAM002312	FAM004452	FAM004495	FAM003716	FAM006766	FAM005717	FAM008149	FAM007325	FAM002298	FAM001649	FAM001428	FAM007342	FAM004237	FAM011590	FAM001997	FAM011250	FAM004916	FAM011780	FAM004541	FAM004194	FAM007395	FAM004270	FAM008813	FAM012190	FAM000395	FAM000995	FAM004731	FAM001523	FAM004152	FAM000262	FAM009814	FAM004464	FAM000042	FAM007302	FAM000865	FAM010413	FAM005249	FAM005505	FAM003409	FAM005240	FAM001914	FAM008358	FAM009539	FAM011479	FAM132130	FAM059653	FAM030846	FAM038049	FAM020289
rep805_seed2830	FAM005248	FAM004542	FAM014483	FAM010016	FAM001813	FAM009846	FAM004390	FAM005324	FAM003925	FAM000592	FAM008802	FAM004268	FAM002830	FAM004878	FAM001171	FAM007762	FAM004276	FAM001641	FAM004821	FAM003869	FAM002455	FAM005023	FAM006168	FAM001990	FAM011143	FAM007190	FAM003671	FAM002345	FAM005844	FAM013113	FAM001158	FAM005869	FAM001440	FAM000164	FAM002510	FAM000081	FAM004770	FAM002356	FAM002718	FAM009261	FAM002580	FAM002754	FAM003920	FAM005436	FAM007139	FAM009405	FAM007183	FAM001152	FAM007028	FAM012040	FAM010157	FAM008830	FAM006182	FAM000094	FAM005486	FAM003871	FAM001041	FAM003464	FAM002689	FAM007324	FAM000160	FAM012515	FAM006691	FAM000645	FAM003329	FAM008608	FAM012057	FAM012655	FAM124583	FAM064364	FAM035635	FAM035853	FAM027300
rep806_seed2831	FAM004113	FAM007968	FAM003850	FAM009314	FAM006514	FAM004562	FAM005307	FAM009263	FAM000804	FAM011285	FAM000351	FAM003862	FAM004011	FAM006683	FAM007406	FAM003233	FAM007797	FAM011345	FAM002824	FAM003548	FAM003630	FAM005564	FAM009608	FAM000836	FAM008324	FAM003294	FAM005117	FAM006794	FAM005600	FAM001660	FAM012417	FAM001769	FAM003597	FAM003887	FAM002465	FAM013085	FAM003984	FAM009546	FAM007697	FAM007300	FAM004050	FAM012461	FAM011417	FAM013011	FAM006562	FAM003789	FAM011430	FAM001726	FAM006606	FAM001549	FAM003213	FAM004550	FAM004134	FAM007217	FAM010993	FAM007448	FAM002736	FAM002614	FAM001730	FAM011608	FAM005265	FAM003962	FAM010146	FAM012125	FAM007487	FAM004683	FAM011884	FAM008180	FAM131099	FAM062248	FAM040318	FAM030404	FAM026574
rep807_seed2832	FAM005356	FAM000842	FAM003927	FAM007008	FAM005955	FAM006262	FAM006908	FAM003572	FAM008268	FAM000838	FAM010390	FAM001547	FAM001285	FAM005464	FAM005830	FAM002138	FAM002970	FAM010802	FAM007343	FAM011494	FAM007587	FAM005008	FAM000543	FAM007571	FAM009481	FAM006311	FAM012508	FAM010408	FAM000516	FAM003038	FAM007888	FAM010198	FAM000995	FAM008913	FAM002259	FAM004093	FAM010089	FAM002246	FAM000655	FAM009527	FAM010447	FAM003245	FAM012646	FAM004841	FAM007121	FAM007482	FAM000161	FAM000068	FAM006904	FAM008342	FAM006568	FAM005970	FAM007852	FAM004635	FAM002170	FAM008974	FAM004308	FAM005741	FAM003451	FAM007177	FAM005825	FAM008500	FAM004370	FAM002192	FAM013691	FAM008228	FAM012042	FAM010992	FAM123605	FAM060377	FAM039791	FAM036712	FAM015581
rep808_seed2833	FAM008170	FAM000212	FAM007141	FAM008060	FAM002365	FAM012157	FAM004016	FAM004439	FAM012736	FAM007737	FAM001005	FAM001724	FAM002254	FAM012242	FAM002274	FAM009735	FAM003031	FAM006973	FAM008977	FAM000645	FAM002554	FAM013324	FAM001071	FAM007216	FAM004215	FAM005880	FAM000566	FAM001167	FAM001234	FAM006692	FAM005020	FAM000539	FAM002431	FAM013807	FAM004783	FAM002393	FAM010295	FAM001392	FAM005573	FAM004709	FAM002236	FAM007566	FAM011151	FAM012108	FAM001079	FAM009369	FAM003329	FAM011345	FAM010198	FAM006326	FAM001062	FAM008655	FAM002908	FAM006774	FAM000134	FAM008553	FAM014199	FAM006786	FAM002484	FAM008263	FAM005513	FAM005204	FAM002140	FAM010610	FAM011671	FAM013547	FAM005583	FAM013001	FAM122656	FAM063856	FAM036728	FAM030853	FAM022667
rep809_seed2834	FAM003247	FAM004210	FAM007297	FAM013070	FAM004710	FAM002703	FAM003197	FAM001693	FAM012962	FAM000668	FAM002490	FAM000839	FAM004224	FAM005934	FAM004167	FAM004548	FAM009560	FAM008460	FAM002840	FAM008869	FAM004628	FAM007201	FAM003354	FAM008859	FAM009480	FAM001641	FAM000317	FAM006586	FAM001020	FAM002780	FAM005396	FAM014514	FAM004392	FAM000998	FAM010611	FAM002797	FAM007809	FAM003775	FAM001284	FAM003120	FAM001804	FAM001515	FAM003625	FAM002754	FAM005487	FAM007533	FAM004516	FAM005125	FAM008445	FAM011497	FAM000557	FAM001371	FAM007733	FAM010815	FAM000536	FAM007924	FAM005973	FAM006254	FAM004320	FAM004271	FAM006976	FAM014473	FAM005198	FAM003827	FAM007395	FAM008952	FAM013132	FAM012755	FAM127774	FAM060102	FAM036988	FAM033928	FAM015463
